PURPOSE,DOMAIN_CATEGORY,DOMAIN_NAME,DATA_PROGRAM,DATA_METHOD,DATA_TYPE,UNITS,REPORT_YEAR,DATE,REEFPAGE_CATEGORY,REEF_ZONE,DEPTH,SHELF,VARIABLE,mean,median,lower,upper
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Herbivores,20.236661824170202,20.032059036733678,14.727735154773423,25.85536481715754
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Herbivores,17.445943560620066,17.206093840184543,12.90858676276538,22.489592762600378
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Herbivores,16.492374014949444,16.336154943578435,12.192948454450582,21.284404345931446
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Herbivores,20.29550655538047,20.159500955670605,14.509472154824646,25.715593393632158
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Herbivores,20.64453556683117,20.423103431537832,15.403587890208657,26.45238733298565
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Herbivores,20.367534513063866,20.09168041668977,15.242307797300212,26.39854632066524
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Herbivores,25.673963891625572,25.314752730200013,18.23610114225066,32.243033714353416
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Herbivores,35.55488374751663,35.2598799690138,27.0646318402244,45.09529682521983
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Herbivores,32.689554163389815,32.20858662608586,24.11317673584508,41.47218522761678
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Herbivores,32.45331707934923,32.05912968391952,24.282625521431825,41.37531878672655
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Herbivores,24.61019187523207,24.38722774541451,18.516598074415406,32.21221994477759
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Herbivores,25.335636976133504,25.06970390990657,18.766796024746068,32.2048558899689
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Herbivores,27.900895483616175,27.697241344381194,20.134154406271158,35.37755441909162
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Herbivores,21.402880563452463,21.179378646961645,15.847648824612225,27.062850622467487
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Herbivores,29.10225608172272,28.75964189621935,22.05053560422225,38.25279943415912
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Herbivores,25.782084717085247,25.58631280451359,19.305447472289,32.79265540069962
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Herbivores,22.32083715371148,22.14339429462133,16.224841164747417,28.337879464507424
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Herbivores,30.83893836464641,30.36041913399896,22.181121193871252,38.55185416751787
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Herbivores,31.803156518462906,31.4299356069167,23.549253863182088,40.45227899088315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Herbivores,31.475281454730712,31.11347296110103,22.67634415646256,39.81761947204111
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Herbivores,29.926755652486204,29.42375668575985,22.108571013383344,38.385439270104726
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Herbivores,27.86740018980432,27.49385010949295,20.923478262955197,35.60037413589633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Herbivores,37.118558054483096,36.8334353836908,27.05338068676365,47.08193580655909
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Herbivores,27.004880822639393,26.734286724416854,19.77358103226291,33.73657280575885
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Herbivores,27.053022242705786,26.713119700021217,20.11949073515096,34.85426713954662
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Herbivores,27.55620770691132,27.23072422702554,19.95415878412788,34.706786751520376
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Herbivores,28.43809753112031,28.10126199573844,21.126446501699856,36.69743068067622
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Herbivores,30.418199587859366,30.111526524287278,22.532612020486862,38.61551572435377
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Herbivores,21.97204640265453,21.6764795297114,16.779815289815538,28.665425876597194
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Herbivores,16.150991874585976,16.005494768630882,12.05991646097621,21.068528879053574
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Herbivores,20.236661824170202,20.032059036733678,14.727735154773423,25.85536481715754
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Herbivores,17.445943560620066,17.206093840184543,12.90858676276538,22.489592762600378
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Herbivores,16.492374014949444,16.336154943578435,12.192948454450582,21.284404345931446
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Herbivores,20.29550655538047,20.159500955670605,14.509472154824646,25.715593393632158
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Herbivores,20.64453556683117,20.423103431537832,15.403587890208657,26.45238733298565
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1996,1996-01-01,NA, , , ,Herbivores,20.367534513063866,20.09168041668977,15.242307797300212,26.39854632066524
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1995,1995-01-01,NA, , , ,Herbivores,25.673963891625572,25.314752730200013,18.23610114225066,32.243033714353416
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2024,2024-01-01,NA, , , ,Coral Trout,11.477890300880116,11.269097389872169,8.112360658098185,15.320138827507657
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2023,2023-01-01,NA, , , ,Coral Trout,12.765477366910206,12.63044829530924,9.639898664714769,16.823808375066754
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2022,2022-01-01,NA, , , ,Coral Trout,9.073622242893974,8.966446614668396,6.620761722247307,12.116895761030783
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2021,2021-01-01,NA, , , ,Coral Trout,9.830408472119272,9.709392125217182,7.005151490653505,13.121404442711615
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2020,2020-01-01,NA, , , ,Coral Trout,10.485330637331096,10.3964518328081,7.924611169151184,13.046979794631206
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2019,2019-01-01,NA, , , ,Coral Trout,7.226386563251921,7.058141724117117,4.803290477934289,9.680634849138782
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2018,2018-01-01,NA, , , ,Coral Trout,8.042040687308987,7.937080873988131,5.877316399654014,10.505759537004687
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2017,2017-01-01,NA, , , ,Coral Trout,9.640619855008762,9.49983051585484,6.788482566617881,12.670645276244336
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2016,2016-01-01,NA, , , ,Coral Trout,7.714594504930661,7.699888599161235,5.849550273634649,9.850023474404484
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2015,2015-01-01,NA, , , ,Coral Trout,9.492572792017425,9.416009430985984,6.652583852070819,12.45312314407038
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2014,2014-01-01,NA, , , ,Coral Trout,8.658138238437827,8.515396516999271,6.001357149322667,11.46084871981119
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2013,2013-01-01,NA, , , ,Coral Trout,9.473640022473433,9.3363128313964,6.623703329898698,12.688485423283542
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2012,2012-01-01,NA, , , ,Coral Trout,7.295437994811801,7.2125531851090035,5.382910365630277,9.680952870444077
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2011,2011-01-01,NA, , , ,Coral Trout,8.639920698109144,8.490281348240066,6.000660184775165,11.708335304763652
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2010,2010-01-01,NA, , , ,Coral Trout,6.002110632066368,5.950459071516262,4.428931919899297,7.816305892199836
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2009,2009-01-01,NA, , , ,Coral Trout,8.149212480484831,8.082237892955668,5.528612560546404,10.851435629011307
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2008,2008-01-01,NA, , , ,Coral Trout,9.21579342057339,9.063483234062312,6.805950688634884,12.186253602182285
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2007,2007-01-01,NA, , , ,Coral Trout,7.3185184958687675,7.163076505677287,4.92486803597938,10.013701778973735
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2006,2006-01-01,NA, , , ,Coral Trout,6.8545233070499725,6.763740067986393,4.8404386822272585,8.747972981867974
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2005,2005-01-01,NA, , , ,Coral Trout,6.594466535850631,6.5248376052236035,4.429998651906986,8.833864185400342
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2004,2004-01-01,NA, , , ,Coral Trout,6.230780858553791,6.071335280925068,4.019069497599963,8.48209095910044
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2003,2003-01-01,NA, , , ,Coral Trout,7.390503632834623,7.218706781399353,4.614859521486785,10.005300237911253
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2002,2002-01-01,NA, , , ,Coral Trout,5.664179972785207,5.5877468684611324,3.7616465584659307,7.713001074422582
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2001,2001-01-01,NA, , , ,Coral Trout,7.165681846463087,7.048334283850724,4.527664126135071,9.69922840027633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2000,2000-01-01,NA, , , ,Coral Trout,4.944201639094278,4.8710783571070175,3.4020147176796396,6.90444957049682
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,1999,1999-01-01,NA, , , ,Coral Trout,5.455259021463622,5.3327866881309145,3.366136622430451,7.604657034222648
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,1998,1998-01-01,NA, , , ,Coral Trout,4.929870383316528,4.871809857169861,3.113923647649845,6.477922454388956
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,1997,1997-01-01,NA, , , ,Coral Trout,4.988075290162519,4.910399662962112,3.461756242339053,6.55223940553513
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Coral Trout,2.051895589521116,2.047897216038119,1.6643075659254143,2.458132334475869
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Coral Trout,1.9036701107972032,1.896427916340166,1.570831177817734,2.254471250085519
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Coral Trout,1.6884498331712918,1.681819686480114,1.3631131814540438,2.0526004220075627
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Coral Trout,1.617816292748366,1.6088154240154136,1.2359814227168568,1.9627047120618204
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Coral Trout,1.9560061517964642,1.9487363079830504,1.6795473378287291,2.254745485903286
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Coral Trout,1.3761007005041963,1.3674469430970042,1.0183633740126354,1.7581060898349326
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Coral Trout,1.8805248296862809,1.8747497367088175,1.5461644831249641,2.2155751243359685
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Coral Trout,1.875924797746402,1.8605250143381769,1.5215414923181605,2.2431970815133235
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Coral Trout,1.8435522115173661,1.8445489989268926,1.5679838959227175,2.1590529610652633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Coral Trout,1.603409997135764,1.6008097989520635,1.2470112986309287,1.932368400915825
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Coral Trout,1.793036170267198,1.7848970146372651,1.3869159262819308,2.177226215027418
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Coral Trout,1.58531100377839,1.5770809632674432,1.2374413324559699,1.9893439339862315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Coral Trout,1.477174391962902,1.4690005746530086,1.1953324311325664,1.8153846079615643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Coral Trout,1.6253527289700673,1.6098061695158907,1.24143533571427,2.0135282982336427
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Coral Trout,1.5265228014023986,1.5189582074826729,1.2381136308398701,1.8397448755902435
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Coral Trout,1.574581240306703,1.5745844451430009,1.2197270604982213,1.9685884550036474
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Coral Trout,1.4689460458950478,1.4562228342584809,1.1726829406385288,1.8063933285207499
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Coral Trout,1.5874545877424235,1.5670543276873556,1.1851857150972314,2.0248214733941845
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Coral Trout,1.6296271865984884,1.6267514713228133,1.3293632244003302,1.9547758582256918
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Coral Trout,1.4789542527518313,1.4698025772961605,1.1324370998049091,1.8747523133956816
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Coral Trout,1.5003866221717375,1.488572906290528,1.08761647282345,1.905054302817706
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Coral Trout,1.5281265566735946,1.5225270762095042,1.107181315922615,1.950453232612126
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Coral Trout,1.311600054336137,1.3047084503528614,0.8988843637814132,1.665699480995014
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Coral Trout,1.2990655146556482,1.2912501407440113,0.925691435388281,1.6876398350431268
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Coral Trout,1.44662617666129,1.4525041110666963,1.048308201955071,1.8534764214441721
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Coral Trout,1.2958911669320776,1.2950008574475238,0.8886894170170839,1.7202158950486195
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Coral Trout,1.4714527324667388,1.4690475684259097,1.0907646966998445,1.8546138017071456
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Coral Trout,1.6276514552686938,1.614899543935249,1.277952375194122,2.0069105545233543
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Coral Trout,2.051895589521116,2.047897216038119,1.6643075659254143,2.458132334475869
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Coral Trout,1.9036701107972032,1.896427916340166,1.570831177817734,2.254471250085519
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Coral Trout,1.6884498331712918,1.681819686480114,1.3631131814540438,2.0526004220075627
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Coral Trout,1.617816292748366,1.6088154240154136,1.2359814227168568,1.9627047120618204
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Coral Trout,1.9560061517964642,1.9487363079830504,1.6795473378287291,2.254745485903286
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Coral Trout,1.3761007005041963,1.3674469430970042,1.0183633740126354,1.7581060898349326
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Coral Trout,1.8805248296862809,1.8747497367088175,1.5461644831249641,2.2155751243359685
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Coral Trout,1.875924797746402,1.8605250143381769,1.5215414923181605,2.2431970815133235
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Coral Trout,1.8435522115173661,1.8445489989268926,1.5679838959227175,2.1590529610652633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Coral Trout,1.603409997135764,1.6008097989520635,1.2470112986309287,1.932368400915825
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Coral Trout,1.793036170267198,1.7848970146372651,1.3869159262819308,2.177226215027418
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Coral Trout,1.58531100377839,1.5770809632674432,1.2374413324559699,1.9893439339862315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Coral Trout,1.477174391962902,1.4690005746530086,1.1953324311325664,1.8153846079615643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Coral Trout,1.6253527289700673,1.6098061695158907,1.24143533571427,2.0135282982336427
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Coral Trout,1.5265228014023986,1.5189582074826729,1.2381136308398701,1.8397448755902435
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Coral Trout,1.574581240306703,1.5745844451430009,1.2197270604982213,1.9685884550036474
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Coral Trout,1.4689460458950478,1.4562228342584809,1.1726829406385288,1.8063933285207499
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Coral Trout,1.5874545877424235,1.5670543276873556,1.1851857150972314,2.0248214733941845
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Coral Trout,1.6296271865984884,1.6267514713228133,1.3293632244003302,1.9547758582256918
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Coral Trout,1.4789542527518313,1.4698025772961605,1.1324370998049091,1.8747523133956816
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Coral Trout,1.5003866221717375,1.488572906290528,1.08761647282345,1.905054302817706
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Coral Trout,1.5281265566735946,1.5225270762095042,1.107181315922615,1.950453232612126
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Coral Trout,1.311600054336137,1.3047084503528614,0.8988843637814132,1.665699480995014
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Coral Trout,1.2990655146556482,1.2912501407440113,0.925691435388281,1.6876398350431268
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Coral Trout,1.44662617666129,1.4525041110666963,1.048308201955071,1.8534764214441721
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Coral Trout,1.2958911669320776,1.2950008574475238,0.8886894170170839,1.7202158950486195
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Coral Trout,1.4714527324667388,1.4690475684259097,1.0907646966998445,1.8546138017071456
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Coral Trout,1.6276514552686938,1.614899543935249,1.277952375194122,2.0069105545233543
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Coral Trout,2.051895589521116,2.047897216038119,1.6643075659254143,2.458132334475869
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Coral Trout,1.9036701107972032,1.896427916340166,1.570831177817734,2.254471250085519
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Coral Trout,1.6884498331712918,1.681819686480114,1.3631131814540438,2.0526004220075627
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Coral Trout,1.617816292748366,1.6088154240154136,1.2359814227168568,1.9627047120618204
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Coral Trout,1.9560061517964642,1.9487363079830504,1.6795473378287291,2.254745485903286
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Coral Trout,1.3761007005041963,1.3674469430970042,1.0183633740126354,1.7581060898349326
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Coral Trout,1.8805248296862809,1.8747497367088175,1.5461644831249641,2.2155751243359685
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Coral Trout,1.875924797746402,1.8605250143381769,1.5215414923181605,2.2431970815133235
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Coral Trout,1.8435522115173661,1.8445489989268926,1.5679838959227175,2.1590529610652633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Coral Trout,1.603409997135764,1.6008097989520635,1.2470112986309287,1.932368400915825
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Coral Trout,1.793036170267198,1.7848970146372651,1.3869159262819308,2.177226215027418
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Coral Trout,1.58531100377839,1.5770809632674432,1.2374413324559699,1.9893439339862315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Coral Trout,1.477174391962902,1.4690005746530086,1.1953324311325664,1.8153846079615643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Coral Trout,1.6253527289700673,1.6098061695158907,1.24143533571427,2.0135282982336427
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Coral Trout,1.5265228014023986,1.5189582074826729,1.2381136308398701,1.8397448755902435
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Coral Trout,1.574581240306703,1.5745844451430009,1.2197270604982213,1.9685884550036474
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Coral Trout,1.4689460458950478,1.4562228342584809,1.1726829406385288,1.8063933285207499
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Coral Trout,1.5874545877424235,1.5670543276873556,1.1851857150972314,2.0248214733941845
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Coral Trout,1.6296271865984884,1.6267514713228133,1.3293632244003302,1.9547758582256918
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Coral Trout,1.4789542527518313,1.4698025772961605,1.1324370998049091,1.8747523133956816
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Coral Trout,1.5003866221717375,1.488572906290528,1.08761647282345,1.905054302817706
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Coral Trout,1.5281265566735946,1.5225270762095042,1.107181315922615,1.950453232612126
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Coral Trout,1.311600054336137,1.3047084503528614,0.8988843637814132,1.665699480995014
